"","matchID","LeagueColor","League","Date","Finished","Home","Away","FTHG","FTAG","HTHG","HTAG","H.Card","A.Card","HT.matchID","HT.graph1","HT.graph2"
"1","1336361952","#006688","CAN D1","2011/05/14 08:00","4","Toronto Croatia","Brantford Galaxy","4","1","2","1","0","0","0","1","0"
"2","1336552753","#000000","Playoff","2011/05/14 08:00","4","Comunicaciones","Municipal","1","2","1","1","0","0","0","0","0"
"3","1336371709","#000000","Playoff","2011/05/14 09:00","4","Santos Laguna","Tigres","2","2","0","2","0","0","144692","1","0"
"4","1335512230","#993333","IDN ISL","2011/05/14 14:20","4","Persidafon Jayapura","Sriwijaya","2","2","1","0","0","0","0","1","0"
"5","1335426441","#FF9966","MAS PL","2011/05/14 16:45","4","Majlis Perbandaran Muar","NS Betaria","1","2","0","0","0","0","0","1","0"
"6","1336985580","#035F31","AUS BCC","2011/05/14 17:00","4","Rochedale Rovers","University Queensland","0","3","0","0","0","0","0","1","0"
"7","1335427606","#14DCD2","VIE D1","2011/05/14 18:00","4","Vissai Ninh Binh","Navibank Saigon","1","2","0","1","0","0","0","1","0"
"8","1335427265","#14DCD2","VIE D1","2011/05/14 18:00","4","T&T Ha Noi","Song Lam Nghe An","2","6","2","2","1","0","0","1","0"
"9","1335430669","#FF8686","KOR WD1","2011/05/14 18:00","4","Icheon Daekyo Women","Hwacheon KSPO Women","3","0","1","0","0","0","0","1","0"
"10","1335430524","#FF8686","KOR WD1","2011/05/14 18:00","4","Seoul Amazones Women","Daejeon Sportstoto Women","3","1","2","1","0","0","0","1","0"
"11","1335430621","#FF8686","KOR WD1","2011/05/14 18:00","4","Busan Sangmu Women","Chungnam Chunma Women","3","4","1","1","0","0","0","1","0"
"12","1335430482","#FF8686","KOR WD1","2011/05/14 18:00","4","Suwon FMC Women","HS Red Angels Women","2","3","0","2","0","0","0","1","0"
"13","1336987943","#000000","Playoff","2011/05/14 18:00","4","Konyaspor U23","Sivasspor U23","1","1","0","0","0","0","0","0","0"
"14","1336181486","#6969E3","DEN Res","2011/05/14 19:00","4","Kobenhavn Reserve","Vejle Reserve","3","2","0","1","0","0","0","1","0"
