"","matchID","LeagueColor","League","Date","Finished","Home","Away","FTHG","FTAG","HTHG","HTAG","H.Card","A.Card","HT.matchID","HT.graph1","HT.graph2"
"1","1358382453","#00A8A8","Friendly","2011/01/18 09:00","4","Universidad de Chile","Nacional Asuncion","1","3","1","1","0","0","0","0","0"
"2","1357782126","#6699d0","ARG TV","2011/01/18 09:30","4","Independiente","Racing Club","0","0","0","0","0","0","0","1","0"
"3","1357696557","#663300","CRC D1","2011/01/18 10:00","4","AD Carmelita","Puntarenas","1","1","1","0","0","0","0","1","0"
"4","1357782406","#158460","MEX Cup","2011/01/18 11:05","4","Puebla","Celaya","4","0","3","0","0","1","0","1","0"
"5","1357354059","#1ba578","AUS D1","2011/01/18 16:30","4","Melbourne City","Adelaide United","2","0","1","0","0","0","147801","1","2"
"6","1357612657","#FF9966","MAS PL","2011/01/18 16:45","4","Sime Darby","Kuala Lumpur SPA","2","1","0","0","0","0","0","1","0"
"7","1357612641","#FF9966","MAS PL","2011/01/18 16:45","4","NS Betaria","Perlis","1","1","1","0","1","1","0","1","0"
"8","1357612624","#FF9966","MAS PL","2011/01/18 16:45","4","Kuala Lumpur","Sabah","3","2","1","1","0","0","0","1","0"
"9","1357612609","#FF9966","MAS PL","2011/01/18 16:45","4","UiTM FC","PDRM","0","2","0","1","0","0","0","1","0"
"10","1357867450","#fc9b0a","MAS SL","2011/01/18 16:45","4","Terengganu PBDKT","PKNS FC","0","3","0","2","0","0","0","1","0"
"11","1357783292","#fc9b0a","MAS SL","2011/01/18 16:45","4","Felda United","Kelantan","0","0","0","0","0","0","0","1","0"
"12","1358212490","#3C6180","CIS Cup","2011/01/18 17:00","4","Belarus U21","Latvia U21","3","0","1","0","0","0","0","1","0"
"13","1358469260","#00A8A8","Friendly","2011/01/18 17:00","4","Woodlands Wellington","Albirex Niigata","0","0","0","0","0","0","0","0","0"
"14","1358469402","#00A8A8","Friendly","2011/01/18 18:00","4","Dynamo Kyiv B","FK Bucha","1","1","0","1","0","0","0","0","0"
"15","1358469430","#00A8A8","Friendly","2011/01/18 18:00","4","Dubnica","Spartak Trnava","1","1","1","0","0","0","0","0","0"
"16","1358147458","#00A8A8","Friendly","2011/01/18 18:00","4","Zalgiris Vilnius","Daugava Daugavpils","2","2","0","1","0","0","0","0","0"
"17","1356665104","#0067CE","ITA U19","2011/01/18 18:00","4","Napoli U20","Crotone U20","7","2","2","1","0","0","0","0","0"
"18","1358469476","#00A8A8","Friendly","2011/01/18 18:10","4","Mlada Boleslav","Slovan Varnsdorf","4","0","1","0","0","0","0","1","0"
"19","1358049264","#00A8A8","Friendly","2011/01/18 19:00","4","Russia Women","England Women U23","1","2","1","1","0","0","0","1","0"
"20","1357870067","#00A8A8","Friendly","2011/01/18 19:00","4","Lillestrom","Stromsgodset","3","1","2","0","0","0","0","1","0"
"21","1357696718","#D1A5A6","ISR D3N","2011/01/18 19:00","4","Karmiel Safed","Hapoel Hadera","0","0","0","0","0","0","0","0","0"
"22","1358212510","#3C6180","CIS Cup","2011/01/18 19:15","4","Estonia U21","Tajikistan U21","0","1","0","0","0","0","0","1","0"
"23","1357716646","#C89192","ISR D3S","2011/01/18 19:30","4","Maccabi Kiryat Gat","Hapoel Ortodoxim Lod","9","1","5","0","0","0","0","0","0"
"24","1358318042","#33CCCC","Arab GC","2011/01/18 20:00","4","Bahrain","Kuwait","1","6","1","2","1","0","0","1","2"
"25","1358469640","#00A8A8","Friendly","2011/01/18 20:00","4","Desna Chernigiv","Dynamo Kyiv U21","1","2","0","1","0","0","0","0","0"
"26","1358469711","#00A8A8","Friendly","2011/01/18 20:00","4","Nomme Kalju","Levadia Tallinn","3","2","2","0","0","0","0","0","0"
"27","1358510505","#00A8A8","Friendly","2011/01/18 20:00","4","Mlada Boleslav","Kunice","2","2","2","0","0","0","0","0","0"
"28","1356334448","#44A2E0","IRN D1","2011/01/18 20:00","4","Zob Ahan","Gohar Zagros","1","0","1","0","0","0","0","1","0"
"29","1356334539","#44A2E0","IRN D1","2011/01/18 20:00","4","Rah Ahan","Aluminium Hormozgan","3","0","0","0","0","0","0","1","0"
"30","1356334415","#44A2E0","IRN D1","2011/01/18 20:00","4","Sanat Naft","Teraktor Sazi","0","1","0","0","0","0","0","1","0"
"31","1356334245","#44A2E0","IRN D1","2011/01/18 20:00","4","Saipa Karaj","Sepahan","0","3","0","1","0","0","0","1","0"
"32","1356334218","#44A2E0","IRN D1","2011/01/18 20:00","4","Persepolis","Damash Gilan","1","0","1","0","0","0","0","1","0"
"33","1356334332","#44A2E0","IRN D1","2011/01/18 20:00","4","Paykan","Naft Tehran","1","3","0","1","0","0","0","1","0"
"34","1356334488","#44A2E0","IRN D1","2011/01/18 20:00","4","Fajr Sepasi","Saba Qom","1","1","1","1","0","0","0","1","0"
"35","1356333698","#FF51FF","HK PL","2011/01/18 20:00","4","South China","Wofoo Tai Po","5","1","2","0","1","0","0","1","0"
"36","1357612673","#FF9966","MAS PL","2011/01/18 20:15","4","Sarawak","DRB-Hicom","2","0","0","0","0","0","0","0","0"
"37","1357612700","#FF9966","MAS PL","2011/01/18 20:50","4","Kedah","Johor Darul Takzim II","2","1","2","0","0","1","0","1","0"
"38","1357783318","#fc9b0a","MAS SL","2011/01/18 20:50","4","Johor Darul Takzim","ATM","2","2","2","2","0","1","0","1","0"
"39","1358516807","#CC0066","TIP Cup","2011/01/18 21:00","4","Ostrava","Slavia Orlova","3","1","0","0","0","0","0","0","0"
"40","1358469965","#00A8A8","Friendly","2011/01/18 21:00","4","Piast Gliwice","Slask Wroclaw","1","0","1","0","0","0","0","1","0"
"41","1358318387","#00A8A8","Friendly","2011/01/18 21:00","4","Paderborn","Lugano","1","1","1","0","0","0","0","1","0"
"42","1358470829","#00A8A8","Friendly","2011/01/18 21:00","4","Bayer Leverkusen II","Kaiserslautern II","1","2","0","2","0","0","0","1","0"
"43","1358470703","#00A8A8","Friendly","2011/01/18 21:00","4","St Gallen","Wacker Innsbruck","2","2","0","2","0","0","0","1","0"
"44","1356508899","#C1A693","ISR D2","2011/01/18 21:00","4","Beitar Tel Aviv Ramla","Hapoel Bnei Lod","1","1","1","0","0","1","0","1","0"
"45","1356509115","#C1A693","ISR D2","2011/01/18 21:00","4","Hapoel Jerusalem","Hapoel Ashkelon","1","1","1","1","0","0","0","1","0"
"46","1356509144","#C1A693","ISR D2","2011/01/18 21:00","4","Hapoel Petah Tikva","Maccabi Petah Tikva","0","2","0","0","0","0","0","1","0"
"47","1356508987","#C1A693","ISR D2","2011/01/18 21:00","4","Hapoel Nazareth Illit","Sektzia Nes Tziona","2","0","0","0","0","0","0","1","0"
"48","1358470124","#666633","TUN D2","2011/01/18 21:00","4","Jendouba Sport","Grombalia Sport","0","1","0","0","0","0","0","0","0"
"49","1358212528","#3C6180","CIS Cup","2011/01/18 21:30","4","Kyrgyzstan U21","Kazakhstan U21","1","3","1","1","0","0","0","1","0"
"50","1358488282","#00A8A8","Friendly","2011/01/18 22:00","4","KooTeePee","KuPS","0","3","0","1","0","0","0","0","0"
"51","1358469499","#00A8A8","Friendly","2011/01/18 22:00","4","Pribram","Bohemians Praha","0","2","0","0","0","0","0","1","0"
"52","1358319415","#6CC5D5","ALG D2","2011/01/18 22:00","4","MC Saida","NA Hussein Dey","0","0","0","0","0","0","0","0","0"
"53","1358319392","#6CC5D5","ALG D2","2011/01/18 22:00","4","ASM Oran","AB Merouana","3","0","1","0","0","0","0","0","0"
"54","1358319536","#6CC5D5","ALG D2","2011/01/18 22:00","4","ES Mostaganem","MO Bejaia","2","1","0","1","0","1","0","0","0"
"55","1358319473","#6CC5D5","ALG D2","2011/01/18 22:00","4","MSP Batna","USM Blida","2","0","2","0","0","0","0","0","0"
"56","1358319450","#6CC5D5","ALG D2","2011/01/18 22:00","4","MO Constantine","SA Mohammadia","1","2","1","0","1","0","0","0","0"
"57","1358319505","#6CC5D5","ALG D2","2011/01/18 22:00","4","USM Annaba","Olympique Medea","1","0","1","0","0","0","0","0","0"
"58","1358319370","#6CC5D5","ALG D2","2011/01/18 22:00","4","AS Khroub","Ain Fakroun","1","2","0","1","0","0","0","0","0"
"59","1358470792","#00A8A8","Friendly","2011/01/18 23:00","4","Hartberg","Wiener Neustadt","1","4","1","3","0","0","0","1","0"
"60","1358470746","#00A8A8","Friendly","2011/01/18 23:00","4","Ferencvarosi TC","Dynamo Kyiv","3","2","1","1","0","0","0","1","0"
"61","1358318072","#33CCCC","Arab GC","2011/01/18 23:59","4","Iraq","UAE","1","1","0","1","0","0","0","1","2"
"62","1358212547","#3C6180","CIS Cup","2011/01/19 00:20","4","Russia U21","Uzbekistan U21","2","2","2","2","0","0","0","1","0"
"63","1358488503","#00A8A8","Friendly","2011/01/19 00:20","4","SJK Seinajoen","VPS Vaasa","1","2","0","1","0","0","0","1","0"
"64","1358505559","#400000","Beach","2011/01/19 01:00","4","Mexico Beach Soccer","Argentina Beach Soccer","6","3","0","0","0","0","0","0","0"
"65","1358470993","#00A8A8","Friendly","2011/01/19 01:00","4","Reggina","Sion","3","0","0","0","0","0","0","1","0"
"66","1357867533","#00A8A8","Friendly","2011/01/19 01:00","4","Fredrikstad","Ostsiden","3","0","2","0","0","0","0","1","0"
"67","1358470920","#00A8A8","Friendly","2011/01/19 01:00","4","Kapfenberg","Kalsdorf","4","0","0","0","0","0","0","0","0"
"68","1358471026","#00A8A8","Friendly","2011/01/19 01:00","4","Sandhausen","Darmstadt 98","0","0","0","0","0","0","0","1","0"
"69","1358319784","#576A7D","NAM D1","2011/01/19 01:00","4","Tura Magic","SK Windhoek","1","3","0","2","0","0","0","0","0"
