"","matchID","LeagueColor","League","Date","Finished","Home","Away","FTHG","FTAG","HTHG","HTAG","H.Card","A.Card","HT.matchID","HT.graph1","HT.graph2"
"1","1414569135","#000000","Playoff","2011/11/04 08:30","4","Deportes Quindio","Cucuta Deportivo","1","0","0","0","0","0","0","1","0"
"2","1414827959","#000000","Playoff","2011/11/04 17:30","4","Persipura Jayapura","Persipasi Bandung Raya","2","0","0","0","0","0","0","1","0"
"3","1414209490","#A01F70","UEFA YL","2011/11/04 18:00","4","Zenit St Petersburg U19","Bayer Leverkusen U19","0","3","0","1","0","0","0","1","0"
"4","1414203105","#C60063","CZE U19","2011/11/04 18:00","4","Pribram U19","Slavia Praha U19","3","2","1","1","0","0","0","1","0"
"5","1414230135","#B46969","GEO D2","2011/11/04 18:00","4","Mertskhali","Meshakhte Tkibuli","5","1","3","0","0","0","0","0","0"
"6","1414230086","#B46969","GEO D2","2011/11/04 18:00","4","Skuri Tsalenjikha","Betlemi Keda","1","2","0","0","0","0","0","0","0"
"7","1414230114","#B46969","GEO D2","2011/11/04 18:00","4","Kolkheti Khobi","Sapovnela Terjola","2","2","2","2","0","0","0","0","0"
"8","1414230072","#B46969","GEO D2","2011/11/04 18:00","4","Dinamo Tbilisi II","Gagra","2","1","1","0","0","0","0","0","0"
"9","1414230100","#B46969","GEO D2","2011/11/04 18:00","4","Algeti Marneuli","FC Borjomi","1","3","1","2","0","0","0","0","0"
"10","1415099867","#00A8A8","Friendly","2011/11/04 19:00","4","Vietnam","South Korea University XI","3","0","3","0","0","0","0","0","0"
"11","1414230632","#51A2A2","HUN U21","2011/11/04 19:00","4","Akademia Haladas U21","Honved-MFA U21","1","2","0","0","0","1","0","1","0"
"12","1414231776","#7575FF","RUS D2C","2011/11/04 19:00","4","Spartak Tambov","Arsenal-2 Tula","2","1","1","0","0","1","0","0","0"
"13","1414231760","#7575FF","RUS D2C","2011/11/04 19:00","4","Podolye","Fakel Voronezh","0","4","0","1","0","0","0","0","0"
"14","1414231721","#7575FF","RUS D2C","2011/11/04 19:00","4","FK Kaluga","Zvezda Ryazan","0","4","0","3","0","0","0","0","0"
"15","1414231688","#7575FF","RUS D2C","2011/11/04 19:00","4","FK Chertanovo Moscow","Rusichy Oryol","2","2","0","1","0","0","0","0","0"
"16","1414231619","#3E3EFF","RUS D2W","2011/11/04 19:00","4","Volga Tver","Spartak-2 Moscow","1","2","1","0","0","0","0","0","0"
