"","matchID","LeagueColor","League","Date","Finished","Home","Away","FTHG","FTAG","HTHG","HTAG","H.Card","A.Card","HT.matchID","HT.graph1","HT.graph2"
"1","1389065185","#6F0000","CON YC","2011/01/17 08:00","4","Argentina Women U20","Paraguay Women U20","0","0","0","0","1","0","0","1","0"
"2","1388975823","#663300","CRC D1","2011/01/17 09:00","4","Santos DG","CS Uruguay Coronado","1","1","0","0","0","0","0","1","0"
"3","1389235008","#6699d0","ARG TV","2011/01/17 09:10","4","Independiente","Newells old boys","0","0","0","0","0","0","0","1","0"
"4","1389919431","#00A8A8","Friendly","2011/01/17 09:40","4","LDU de Loja","Deportivo Cuenca","0","0","0","0","0","0","0","0","0"
"5","1389066042","#158460","MEX Cup","2011/01/17 11:00","4","Delfines del Carmen","Pumas","3","2","2","1","0","0","0","0","0"
"6","1389147300","#1ba578","AUS D1","2011/01/17 16:30","4","Melbourne City","Newcastle Jets","3","1","2","1","0","0","160990","1","2"
"7","1389948098","#00A8A8","Friendly","2011/01/17 16:40","4","Karlsruher","RW Essen","2","2","2","1","0","0","0","1","0"
"8","1388287712","#14DCD2","VIE D1","2011/01/17 17:00","4","Hoang Anh Gia Lai","T&T Ha Noi","1","4","0","1","0","0","0","1","0"
"9","1389917224","#00A8A8","Friendly","2011/01/17 17:00","4","CS Balotesti","Sageata Navodari","0","2","0","0","0","0","0","0","0"
"10","1389918551","#00A8A8","Friendly","2011/01/17 17:30","4","Eastern Suburbs","Brisbane City","1","4","1","1","0","0","0","0","0"
"11","1389424583","#00A8A8","Friendly","2011/01/17 18:00","4","MSK Zilina","Ruzomberok","2","1","2","1","0","0","0","0","0"
"12","1389321260","#6060B0","IND FC","2011/01/17 18:20","4","United SC Kolkata","Pune","1","0","0","0","0","0","0","0","0"
"13","1389147327","#1ba578","AUS D1","2011/01/17 18:45","4","Perth Glory","Brisbane Roar","0","0","0","0","0","1","160993","1","2"
"14","1389321068","#00A8A8","Friendly","2011/01/17 19:00","4","Lillestrom","Stromsgodset","3","4","1","3","0","0","0","1","0"
"15","1389957307","#00A8A8","Friendly","2011/01/17 19:00","4","Ekranas","BFC Daugavpils","3","0","1","0","0","0","0","0","0"
"16","1388631608","#44A2E0","IRN D1","2011/01/17 19:00","4","Persepolis","Esteghlal Tehran","0","0","0","0","0","0","0","1","0"
"17","1389321320","#6060B0","IND FC","2011/01/17 19:30","4","Bhawanipore","Mohammedan SC","0","2","0","0","0","0","0","0","0"
"18","1389960654","#00A8A8","Friendly","2011/01/17 20:00","4","Dunajska Streda","Bystrica","0","2","0","1","0","0","0","0","0"
"19","1388801948","#C1A693","ISR D2","2011/01/17 20:00","4","Hapoel Nazareth Illit","Maccabi Netanya","1","1","1","1","0","0","0","1","0"
"20","1389917315","#00A8A8","Friendly","2011/01/17 20:15","4","Helsinki","Jurmala","5","0","2","0","0","0","0","1","0"
"21","1388286265","#68B156","KSA D1","2011/01/17 20:15","4","Al-Khaleej Saihat","Ansar Medina(SA)","3","1","3","0","0","0","0","1","0"
"22","1388286282","#68B156","KSA D1","2011/01/17 20:15","4","Al-Baten","Al-Watani","3","2","2","0","0","0","0","0","0"
"23","1388286856","#3EFF3E","KSA D2","2011/01/17 20:25","4","Al-Sharq","Al-Suqoor","2","2","1","1","0","0","0","0","0"
"24","1389943395","#00A8A8","Friendly","2011/01/17 20:30","4","Porto U16","Chicago Fire U16","3","2","1","0","0","0","0","1","0"
"25","1388285844","#339933","KSA SPL","2011/01/17 20:30","4","Al-Shabab Riyadh(SA)","Al-Faisaly Harmah","4","3","0","2","0","0","0","1","0"
"26","1388285863","#339933","KSA SPL","2011/01/17 20:45","4","Al-Orubah","Al-Fateh","2","1","0","1","0","0","0","1","0"
"27","1388286878","#3EFF3E","KSA D2","2011/01/17 20:45","4","Al-Jabalain","Al Mojzel","2","1","1","0","0","0","0","0","0"
"28","1389323617","#fc9b0a","MAS SL","2011/01/17 20:45","4","Pahang","Lions XII","1","0","0","0","0","0","0","1","0"
"29","1389919050","#00A8A8","Friendly","2011/01/17 21:00","4","Bayern Munchen II","Wacher Burghausen","1","1","1","1","0","0","0","1","0"
"30","1389917261","#00A8A8","Friendly","2011/01/17 21:00","4","Arsenal Tula","Sion","0","1","0","1","0","0","0","0","0"
"31","1389919290","#00A8A8","Friendly","2011/01/17 21:00","4","Heidenheim","Fortuna Dusseldorf II","0","1","0","0","0","0","0","1","0"
"32","1389917414","#00A8A8","Friendly","2011/01/17 21:00","4","Hartberg","Wolfsberger AC","1","4","1","0","0","0","0","1","0"
"33","1389917463","#00A8A8","Friendly","2011/01/17 21:00","4","Slovan","Slovacko","1","1","1","1","0","0","0","1","0"
"34","1388802105","#C1A693","ISR D2","2011/01/17 21:00","4","Hapoel Petah Tikva","Maccabi Al Fahm","2","1","0","0","0","0","0","0","0"
"35","1388801859","#C1A693","ISR D2","2011/01/17 21:00","4","Hapoel Katamon Jerusalem","Maccabi Herzliya","2","0","0","0","0","1","0","1","0"
"36","1389323163","#855E42","ENG U21","2011/01/17 21:00","4","Stoke City U21","Tottenham U21","2","0","0","0","0","0","0","1","0"
"37","1389144149","#7D7DA8","GRE D2S","2011/01/17 21:00","4","Chania","Panachaiki 2005 FC","0","0","0","0","0","0","0","0","0"
"38","1388286300","#68B156","KSA D1","2011/01/17 21:00","4","Hottain","Al-Qadasiya(SA)","0","4","0","2","0","0","0","1","0"
"39","1388286548","#68B156","KSA D1","2011/01/17 21:05","4","Al-Wahda Mecca","Al-Riyadh","1","1","0","0","0","0","0","1","0"
"40","1388285936","#009900","UAE D1","2011/01/17 21:05","4","Shaab Sharjah","Al Nasr Dubai","2","0","1","0","0","1","0","1","0"
"41","1389144539","#660000","QAT D1","2011/01/17 21:15","4","Al Wakra","Al Rayyan","2","1","0","1","0","0","0","1","2"
"42","1389145083","#660000","QAT D1","2011/01/17 21:15","4","Al Ahli Doha","Al Sadd","0","0","0","0","0","0","0","1","2"
"43","1389144804","#660000","QAT D1","2011/01/17 21:15","4","Al Khor","Al Garrafa","3","0","1","0","0","0","0","1","0"
"44","1388285998","#009900","UAE D1","2011/01/17 21:15","4","Al-Dhafra","Banni Yas","0","0","0","0","0","0","0","1","0"
"45","1389321301","#6060B0","IND FC","2011/01/17 21:30","4","Eagles FC Cochin","Churchill Brothers","1","2","0","0","1","0","0","1","0"
"46","1389930108","#00A8A8","Friendly","2011/01/17 21:30","4","Karlsruher","Partizani Tirana","2","2","1","0","0","0","0","1","0"
"47","1389919253","#00A8A8","Friendly","2011/01/17 21:30","4","Dynamo Dresden","Borussia Dortmund II","0","2","0","0","0","0","0","0","0"
"48","1388801878","#C1A693","ISR D2","2011/01/17 21:30","4","Hapoel Ashkelon","Hapoel Ramat Gan Givatayim","0","1","0","0","0","0","0","1","0"
"49","1389919560","#00A8A8","Friendly","2011/01/17 21:45","4","Viikingit","Mypa","0","4","0","0","0","0","0","1","0"
"50","1389321342","#6060B0","IND FC","2011/01/17 22:00","4","United Sikkim","Dempo","0","3","0","2","0","0","0","0","0"
"51","1389322319","#00A8A8","Friendly","2011/01/17 22:00","4","England Women","Norway Women","1","1","1","0","0","0","0","1","0"
"52","1388631439","#6CC5D5","ALG D2","2011/01/17 22:00","4","CA Batna","USM Bel Abbes","0","0","0","0","0","0","0","0","0"
"53","1388631416","#6CC5D5","ALG D2","2011/01/17 22:00","4","ASM Oran","USM Blida","1","1","1","1","0","0","0","0","0"
"54","1388631401","#6CC5D5","ALG D2","2011/01/17 22:00","4","Olympique Medea","MC Saida","0","1","0","0","0","0","0","0","0"
"55","1388631350","#6CC5D5","ALG D2","2011/01/17 22:00","4","USMM Hadjout","AB Merouana","0","0","0","0","0","0","0","0","0"
"56","1388631328","#6CC5D5","ALG D2","2011/01/17 22:00","4","Amal Bou Saada","USM Annaba","1","0","1","0","0","0","0","0","0"
"57","1388631308","#6CC5D5","ALG D2","2011/01/17 22:00","4","ES Mostaganem","AS Khroub","0","1","0","1","0","0","0","0","0"
"58","1388631286","#6CC5D5","ALG D2","2011/01/17 22:00","4","WA Tlemcen","MSP Batna","1","0","1","0","0","0","0","0","0"
"59","1388631365","#6CC5D5","ALG D2","2011/01/17 22:00","4","US Chaouia","NA Hussein Dey","2","0","1","0","0","0","0","0","0"
"60","1389941151","#00A8A8","Friendly","2011/01/17 22:30","4","Thun","RB Leipzig","2","1","0","0","0","0","0","0","0"
"61","1389943646","#00A8A8","Friendly","2011/01/17 22:40","4","Auxerre U16","Paris Saint Germain U16","0","8","0","2","0","0","0","1","0"
"62","1388285317","#1C8585","CAF ANC","2011/01/17 23:00","4","Ghana","Libya","1","1","1","0","0","0","0","1","0"
"63","1389324235","#00F700","BHR D1","2011/01/17 23:00","4","Al-Ittihad(BHR)","Al-Tadhmon","3","1","3","0","0","0","0","0","0"
"64","1389324186","#00F700","BHR D1","2011/01/17 23:00","4","Al Ahli(BHR)","Budaiya","4","3","3","2","0","0","0","0","0"
"65","1388631143","#88BDFF","ALG D1","2011/01/17 23:00","4","ASO Chlef","MC Oran","2","0","0","0","0","0","0","1","0"
"66","1389769859","#00A8A8","Friendly","2011/01/17 23:59","4","Sweden","Moldova","2","1","0","1","0","0","0","1","0"
"67","1388287006","#00A8A8","Friendly","2011/01/17 23:59","4","Odd BK","Strommen","2","0","1","0","0","0","0","1","0"
"68","1389144172","#7D7DA8","GRE D2S","2011/01/17 23:59","4","Kallithea Athens","ASK Olympiakos Volou","0","2","0","2","0","0","0","0","0"
"69","1388286186","#009900","UAE D1","2011/01/17 23:59","4","Al-Wahda(UAE)","Al Ahli Dubai(UAE)","0","0","0","0","0","0","0","1","0"
