"","matchID","LeagueColor","League","Date","Finished","Home","Away","FTHG","FTAG","HTHG","HTAG","H.Card","A.Card","HT.matchID","HT.graph1","HT.graph2"
"1","1313059254","#00A8A8","Friendly","2011/08/12 08:00","4","San Jose","Real Potosi","1","1","0","0","0","0","0","1","0"
"2","1312017014","#0099CC","ARG D3B","2011/08/12 08:00","4","Deportivo Moron","Temperley","2","0","1","0","0","1","0","0","0"
"3","1312423435","#660000","CON CSA","2011/08/12 08:50","4","Vasco da Gama","Palmeiras","2","0","1","0","0","0","136502","1","0"
"4","1313107579","#5F5AA0","RUS D1","2011/08/12 16:00","4","Luch Energiya","Mordovia Saransk","0","0","0","0","0","0","0","1","0"
"5","1313107466","#5F5AA0","RUS D1","2011/08/12 16:00","4","SKA Energiya","Kamaz","1","1","0","0","0","0","0","1","0"
"6","1312352163","#C60063","CZE U19","2011/08/12 16:15","4","Opava U19","Ostrava U19","0","0","0","0","0","0","0","1","0"
"7","1312095966","#007B3E","AUS BPL","2011/08/12 17:00","4","Redlands United","Brisbane Wolves","2","3","1","2","0","0","0","1","0"
"8","1312180660","#BA4545","KOR NL","2011/08/12 17:55","4","Goyang HI","Uisan Mipo","1","5","1","0","0","0","0","1","0"
"9","1312438574","#20AA3F","SCO U19","2011/08/12 18:00","4","Dunfermline U19","St Mirren U19","3","1","2","0","0","0","0","0","0"
"10","1312180721","#BA4545","KOR NL","2011/08/12 18:00","4","Changwon City","Chungju Hummel","2","3","0","0","0","0","0","1","0"
"11","1312180693","#BA4545","KOR NL","2011/08/12 18:00","4","Gangneung City","Gyeongju KHNP","1","0","0","0","0","0","0","1","0"
"12","1312180502","#BA4545","KOR NL","2011/08/12 18:00","4","Gimhae City","Suwonm City","1","0","1","0","0","0","0","1","0"
"13","1318043059","#5F5AA0","RUS D1","2011/08/12 18:00","4","Zhemchuzhina Sochi","Gazovik Orenburg","0","3","0","0","0","0","0","0","0"
"14","1312353432","#5252A5","Rus U21","2011/08/12 19:00","4","Tomsk U21","Spartak Nalchik U21","2","1","1","1","0","0","0","1","0"
"15","1312515706","#6699ff","CHN PR","2011/08/12 19:30","4","Liaoning Hongyun","Guangzhou Hengda","1","1","1","0","0","0","128372","0","2"
"16","1312014802","#FF99CC","SIN D1","2011/08/12 20:00","4","Gombak United","Woodlands Wellington","3","0","1","0","0","0","0","0","0"
"17","1312438289","#20AA3F","SCO U19","2011/08/12 20:00","4","Aberdeen U19","St Johnstone U19","4","0","2","0","0","0","0","0","0"
"18","1312436198","#C60063","CZE U19","2011/08/12 20:00","4","Banik Most U19","Budejovice U19","0","0","0","0","0","0","0","0","0"
"19","1312185781","#B0A7B1","UZB D1","2011/08/12 20:30","4","Yangiyer","Registan","3","0","1","0","0","0","0","1","0"
"20","1312185814","#B0A7B1","UZB D1","2011/08/12 20:30","4","NBU Osiyo","Dynamo Ghallakor","2","0","0","0","0","0","0","1","0"
"21","1314172323","#996633","POL U19","2011/08/12 21:00","4","Widzew lodz U21","Podbeskidzie Bielsko-Bial U21","3","2","2","0","0","0","0","0","0"
"22","1312182739","#3E3EFF","RUS D2W","2011/08/12 21:00","4","Karelia","Znamya Truda","2","2","2","1","0","0","0","1","0"
"23","1312353402","#5252A5","Rus U21","2011/08/12 21:00","4","Rubin Kazan U21","CSKA Moscow U21","2","1","1","1","0","0","0","1","0"
"24","1312353305","#5252A5","Rus U21","2011/08/12 21:00","4","Dinamo Moscow U21","Terek Grozni U21","2","0","1","0","0","1","0","1","0"
"25","1312363303","#804040","ISR TC","2011/08/12 22:00","4","Hapoel Ramat Gan Givatayim","Hakoah Ramat Gan","3","0","1","0","0","0","0","1","0"
"26","1312363332","#804040","ISR TC","2011/08/12 22:00","4","Maccabi Ironi Bat Yam","Beitar Tel Aviv Ramla","2","1","2","1","0","0","0","1","0"
"27","1312363146","#804040","ISR TC","2011/08/12 22:00","4","Hapoel Raanana","Hapoel Bnei Lod","1","0","1","0","0","0","0","1","0"
"28","1313111635","#00A8A8","Friendly","2011/08/12 22:00","4","Boluspor","Rizespor","1","0","1","0","0","0","0","1","0"
"29","1313109094","#FFCC00","UKR U21","2011/08/12 22:00","4","Karpaty Lviv U21","Zorya U21","4","1","3","1","0","1","0","1","0"
"30","1313109019","#FFCC00","UKR U21","2011/08/12 22:00","4","Arsenal Kyiv U21","Dynamo Kyiv U21","1","1","1","1","0","0","0","1","0"
"31","1313108951","#FFCC00","UKR U21","2011/08/12 22:00","4","Obolon Kiev U21","Metalist U21","1","0","1","0","1","0","0","1","0"
"32","1312511710","#71FF71","MOL D2","2011/08/12 22:00","4","Intersport-Aroma","Dinamo-Auto","0","4","0","1","0","0","0","1","0"
"33","1312182872","#3E3EFF","RUS D2W","2011/08/12 22:00","4","Volochanin Ratmir","Pskov-747","1","3","1","0","1","0","0","1","0"
"34","1312182701","#3E3EFF","RUS D2W","2011/08/12 22:00","4","Istra","Lokomotiv-2 Moscow","1","1","0","0","0","0","0","1","0"
"35","1312182789","#3E3EFF","RUS D2W","2011/08/12 22:00","4","Spartak Kostroma","Sheksna Cherepovets","1","0","1","0","0","0","0","1","0"
"36","1312353342","#5252A5","Rus U21","2011/08/12 22:00","4","Rostov U21","Kuban U21","0","2","0","0","0","0","0","1","0"
"37","1312962340","#FFA87D","UKR D2","2011/08/12 22:30","4","Helios Kharkov","Titan Armyansk","2","1","1","1","0","0","0","1","0"
"38","1313109125","#FFCC00","UKR U21","2011/08/12 22:30","4","Dnipro U21","Shakhtar Donetsk U21","1","4","1","1","1","1","0","1","0"
"39","1312182765","#3E3EFF","RUS D2W","2011/08/12 22:30","4","Sever Murmansk","Saturn-2 Moscow","3","4","2","2","0","0","0","1","0"
"40","1312182846","#3E3EFF","RUS D2W","2011/08/12 22:30","4","Volga Tver","Dinamo St Petersburg","0","0","0","0","0","0","0","1","0"
"41","1312182818","#3E3EFF","RUS D2W","2011/08/12 22:30","4","Tekstilshchik Ivanovo","Dnepr Smolensk","0","0","0","0","0","0","0","1","0"
"42","1312182652","#3E3EFF","RUS D2W","2011/08/12 22:30","4","Dynamo Vologda","Dinamo Kostroma","1","1","1","1","0","0","0","1","0"
"43","1312014292","#5F5AA0","RUS D1","2011/08/12 22:30","4","Shinnik Yaroslavl","Fakel Voronezh","1","0","1","0","0","0","0","1","0"
"44","1313105514","#400000","Beach","2011/08/12 23:00","4","France Beach Soccer","Mexico Beach Soccer","4","7","0","0","0","0","0","1","0"
"45","1313109929","#00A8A8","Friendly","2011/08/12 23:00","4","Adanademirspor","Tavsanli","0","0","0","0","0","0","0","0","0"
"46","1312350940","#FFA87D","UKR D2","2011/08/12 23:00","4","Dynamo Kyiv B","MFK Mikolaiv","1","0","1","0","0","0","0","0","0"
"47","1312181431","#7D7D00","LAT D2","2011/08/12 23:00","4","Rigas Futbola Skola","Ventspils II","2","0","2","0","0","0","0","0","0"
"48","1313107794","#5F5AA0","RUS D1","2011/08/12 23:00","4","Khimki","Dynamo Bryansk","0","0","0","0","0","0","0","1","0"
"49","1313107837","#5F5AA0","RUS D1","2011/08/12 23:00","4","Torpedo Moscow","Yenisey Krasnoyarsk","1","2","0","0","0","0","0","1","0"
"50","1313107740","#5F5AA0","RUS D1","2011/08/12 23:00","4","Volgar-Gazprom","Torpedo Vladimir","3","1","2","1","0","0","0","1","0"
"51","1312018569","#404000","BLR PR","2011/08/12 23:00","4","FC Minsk","BATE Borisov","1","0","0","0","0","0","0","1","0"
"52","1312874128","#00A8A8","Friendly","2011/08/12 23:30","4","Thermaikos","Apollon Kalamaria","1","0","1","0","0","0","0","0","0"
"53","1312102382","#398A54","FIN D2L","2011/08/12 23:30","4","Ilves-Kissat","Aifk","0","3","0","0","0","0","0","1","0"
"54","1312439160","#137acc","FIN PR","2011/08/12 23:30","4","TPS Turku","Rovaniemi PS","2","1","0","0","0","0","129280","1","0"
"55","1312439122","#137acc","FIN PR","2011/08/12 23:30","4","VPS Vaasa","JJK Jyvaskyla","1","1","0","1","0","0","129278","1","0"
"56","1312439135","#137acc","FIN PR","2011/08/12 23:30","4","Helsinki","Honka Espoo","2","1","1","0","0","1","129279","1","0"
"57","1312439210","#137acc","FIN PR","2011/08/12 23:30","4","KuPS","Mypa","2","0","0","0","0","0","129362","1","0"
"58","1312439193","#137acc","FIN PR","2011/08/12 23:30","4","Haka","Inter Turku","2","0","1","0","0","1","129282","1","0"
"59","1312439176","#137acc","FIN PR","2011/08/12 23:30","4","Jaro","Mariehamn","4","0","1","0","0","0","129281","1","0"
"60","1313107903","#5F5AA0","RUS D1","2011/08/12 23:30","4","Chernomorets Novorossiysk","FK Ural","1","0","1","0","0","1","0","1","0"
"61","1312012052","#FF9933","ROM D1","2011/08/12 23:45","4","CS Mioveni","Astra Giurgiu","0","1","0","1","1","0","0","1","0"
