"","matchID","LeagueColor","League","Date","Finished","Home","Away","FTHG","FTAG","HTHG","HTAG","H.Card","A.Card","HT.matchID","HT.graph1","HT.graph2"
"1","1393552168","#660000","CON CL","2011/03/14 08:15","4","O'Higgins","Cerro Porteno","2","2","1","0","1","0","172874","1","0"
"2","1393552152","#660000","CON CL","2011/03/14 08:15","4","Gremio","Newells old boys","0","0","0","0","0","0","172890","1","0"
"3","1393551576","#008000","BRA Cup","2011/03/14 08:30","4","Rondonopolis","CRB/AL","2","2","1","2","0","0","0","0","0"
"4","1393552264","#FFCC00","BOL D1","2011/03/14 08:30","4","Blooming","Nacional Potosi","3","0","2","0","0","0","0","1","0"
"5","1393552284","#008000","BRA Cup","2011/03/14 08:50","4","CENE/MS","Coritiba","2","2","1","1","0","0","0","1","0"
"6","1393553641","#158460","MEX Cup","2011/03/14 09:00","4","Puebla","Tigres","0","0","0","0","0","0","171540","1","0"
"7","1393817559","#F75000","HON D1","2011/03/14 09:00","4","Real Espana","CD Olimpia","2","1","0","1","1","1","0","0","0"
"8","1393552228","#9D6293","COL D1","2011/03/14 09:00","4","Patriotas","Independiente Medellin","1","0","1","0","0","0","0","1","0"
"9","1393659697","#660000","CON CL","2011/03/14 10:30","4","Universitario Deportes","Atletico Paranaense","0","1","0","0","0","0","172858","1","0"
"10","1393552184","#660000","CON CL","2011/03/14 10:30","4","Deportivo Cali","Lanus","2","1","0","1","0","0","172875","1","0"
"11","1393553656","#158460","MEX Cup","2011/03/14 11:00","4","Pumas","Atlante","1","1","0","1","0","0","171541","1","0"
"12","1394691275","#5252A5","Rus U21","2011/03/14 14:00","4","FK Ural U21","Terek Grozni U21","1","1","1","0","1","0","0","0","0"
"13","1393558223","#993333","IDN ISL","2011/03/14 16:30","4","Persepam Pamekasan","Persebaya Surabaya United","1","4","1","4","0","0","0","1","0"
"14","1393660224","#1ba578","AUS D1","2011/03/14 16:30","4","Sydney FC","Brisbane Roar","1","1","1","1","0","1","161393","1","2"
"15","1393559008","#FF9966","MAS PL","2011/03/14 16:45","4","PDRM","PBAPP FC","4","0","1","0","0","0","0","0","0"
"16","1393559083","#FF9966","MAS PL","2011/03/14 16:45","4","Perlis","Sabah","1","1","1","1","0","0","0","1","0"
"17","1393558991","#FF9966","MAS PL","2011/03/14 16:45","4","UiTM FC","DRB-Hicom","1","2","1","0","0","0","0","1","0"
"18","1393559027","#FF9966","MAS PL","2011/03/14 16:45","4","Kuala Lumpur SPA","Kedah","1","4","0","1","1","0","0","0","0"
"19","1393557284","#00B55A","AUS VPL","2011/03/14 17:30","4","Melbourne Knights","Northcote City SC","3","2","2","1","0","0","0","1","0"
"20","1393557267","#00B55A","AUS VPL","2011/03/14 17:30","4","Port Melbourne Sharks","Dandenong Thunder","2","2","2","2","0","0","0","1","0"
"21","1394777363","#007B00","AUS SASL","2011/03/14 17:30","4","White City Woodville","Adelaide Blue Eagles","2","0","1","0","0","0","0","1","0"
"22","1394160147","#C89192","ISR D3S","2011/03/14 18:00","4","Bnei Eilat","Hapoel Kfar Shalem","0","0","0","0","0","0","0","0","0"
"23","1394161962","#51A2A2","HUN U21","2011/03/14 18:00","4","Gyori ETO U21","Ujpest U21","1","2","0","1","0","0","0","1","0"
"24","1394161978","#51A2A2","HUN U21","2011/03/14 18:00","4","Honved-MFA U21","Vasas U21","0","2","0","1","0","0","0","1","0"
"25","1393983193","#5252A5","Rus U21","2011/03/14 18:00","4","Kuban U21","Dinamo Moscow U21","0","3","0","2","1","0","0","1","0"
"26","1393983090","#5252A5","Rus U21","2011/03/14 18:00","4","Krylya Sovetov U21","Rostov U21","2","2","1","1","0","0","0","0","0"
"27","1393982790","#5252A5","Rus U21","2011/03/14 18:30","4","CSKA Moscow U21","Zenit St Petersburg U21","2","1","1","1","0","1","0","1","0"
"28","1394609619","#D1A5A6","ISR D3N","2011/03/14 19:00","4","Irony Kiryat Ata","Karmiel Safed","4","1","2","1","0","0","0","0","0"
"29","1393983945","#D1A5A6","ISR D3N","2011/03/14 19:00","4","Givat Olga","Hapoel Beit Shean","2","1","1","0","0","0","0","0","0"
"30","1393983522","#FFCC00","UKR U21","2011/03/14 19:00","4","Metalurg Donetsk U21","Illichivets U21","1","2","0","1","0","0","0","1","0"
"31","1393553000","#B46969","GEO D2","2011/03/14 19:00","4","Sulori Vani","STU Tbilisi","0","1","0","1","0","0","0","0","0"
"32","1393558486","#44A2FE","IRN D2","2011/03/14 19:15","4","Siah Jamegan Khorasan","Giti Pasand Isfahan","3","1","1","1","1","0","0","1","0"
"33","1393984024","#D1A5A6","ISR D3N","2011/03/14 19:30","4","Maccabi Kafr Kanna","Hapoel Asi Gilboa","1","5","1","3","1","0","0","0","0"
"34","1393983979","#D1A5A6","ISR D3N","2011/03/14 19:30","4","Hapoel Herzliya","Maccabi Tzur Shalom","1","2","1","1","0","0","0","0","0"
"35","1393558197","#808080","IND D1","2011/03/14 19:30","4","East Bengal","Shillong Lajong","0","0","0","0","0","0","0","1","0"
"36","1393558537","#44A2FE","IRN D2","2011/03/14 19:30","4","Paykan","Badr Hormozgan","3","0","0","0","0","0","0","1","0"
"37","1393558506","#44A2FE","IRN D2","2011/03/14 19:30","4","Yazd Loleh","Naft Gachsaran","0","1","0","1","0","0","0","1","0"
"38","1393558614","#44A2FE","IRN D2","2011/03/14 19:30","4","Niroye Zamini","Shahrdari Bandar Abbas","2","1","0","1","0","0","0","1","0"
"39","1393558587","#44A2FE","IRN D2","2011/03/14 19:30","4","Gol Gohar","Foolad Yazd","1","1","1","1","0","0","0","1","0"
"40","1393558647","#44A2FE","IRN D2","2011/03/14 19:30","4","Gohar Zagros","Shahrdari Yasuj","1","3","1","2","0","0","0","1","0"
"41","1393556687","#FF99CC","SIN D1","2011/03/14 19:30","4","Home United","Brunei DPMM","0","3","0","2","0","0","0","0","0"
"42","1393981336","#C89192","ISR D3S","2011/03/14 19:45","4","Maccabi Shaarayim","Maccabi Beer Sheva","1","2","1","1","1","0","0","0","0"
"43","1394609710","#D1A5A6","ISR D3N","2011/03/14 19:45","4","Maccabi Daliyat Karmel","Ironi Tiberias","1","0","1","0","0","0","0","0","0"
"44","1393558673","#44A2FE","IRN D2","2011/03/14 19:45","4","PAS Hamedan","Perspolis Shomal","1","0","1","0","0","0","0","1","0"
"45","1393558765","#44A2FE","IRN D2","2011/03/14 19:45","4","Sanat Naft","Padideh Mashhad","0","1","0","1","0","0","0","1","0"
"46","1393558722","#44A2FE","IRN D2","2011/03/14 19:45","4","Rahian Kermanshah","Mes Rafsanjan","2","3","0","1","0","0","0","1","0"
"47","1393558748","#44A2FE","IRN D2","2011/03/14 19:45","4","Naft Masjed Soleyman","Aboomoslem","4","3","2","0","0","0","0","1","0"
"48","1394608692","#00A8A8","Friendly","2011/03/14 20:00","4","Haka","JJK Jyvaskyla","3","1","2","0","0","0","0","1","0"
"49","1393558869","#C1A693","ISR D2","2011/03/14 20:00","4","Hapoel Nazareth Illit","Beitar Tel Aviv Ramla","1","1","1","1","0","0","0","1","0"
"50","1393981240","#C89192","ISR D3S","2011/03/14 20:00","4","Maccabi Kabilio Jaffa","Maccabi Kiryat Gat","0","1","0","1","1","0","0","0","0"
"51","1393984002","#D1A5A6","ISR D3N","2011/03/14 20:00","4","Hapoel Migdal HaEmek","Hapoel Hadera","3","2","3","0","0","1","0","0","0"
"52","1394605455","#008000","IRQ D1","2011/03/14 20:00","4","Baghdad","Duhok","3","3","0","0","0","0","0","0","0"
"53","1394605418","#008000","IRQ D1","2011/03/14 20:00","4","Al Karkh","Naft Al Junoob","1","1","0","1","0","0","0","0","0"
"54","1393983445","#FFCC00","UKR U21","2011/03/14 20:00","4","Dnipro U21","Sevastopol PFK U21","4","0","1","0","0","0","0","1","0"
"55","1393559152","#71EC15","MOL D1","2011/03/14 20:00","4","Academia UTM","Speranta Crihana","4","2","3","1","0","0","0","0","0"
"56","1393559173","#71EC15","MOL D1","2011/03/14 20:00","4","Dacia Chisinau","Dinamo-Auto","2","0","1","0","0","0","0","1","0"
"57","1393559129","#71EC15","MOL D1","2011/03/14 20:00","4","Costuleni","Milsami Orhei","0","2","0","1","0","0","0","1","0"
"58","1393981217","#C89192","ISR D3S","2011/03/14 20:25","4","Maccabi Ironi Amishav","Hapoel Azor","0","0","0","0","0","0","0","0","0"
"59","1393558834","#C1A693","ISR D2","2011/03/14 20:30","4","Hapoel Katamon Jerusalem","Hapoel Bnei Lod","0","3","0","1","1","0","0","1","0"
"60","1393981356","#C89192","ISR D3S","2011/03/14 20:30","4","Sektzia Nes Tziona","Ironi Kiryat Malakhi","1","0","0","0","0","0","0","0","0"
"61","1393981143","#C89192","ISR D3S","2011/03/14 20:30","4","Hapoel Marmorek Rehovot","Maccabi Beer Yaakov","0","1","0","0","0","0","0","0","0"
"62","1394609751","#D1A5A6","ISR D3N","2011/03/14 20:30","4","Ahva Arraba","Beitar Nahariya","1","2","0","1","0","0","0","0","0"
"63","1393559065","#FF9966","MAS PL","2011/03/14 20:45","4","Pulau Pinang","Felda United","1","1","1","0","0","0","0","1","0"
"64","1393559049","#FF9966","MAS PL","2011/03/14 20:45","4","Johor Darul Takzim II","Negeri Sembilan","2","0","0","0","0","0","0","1","0"
"65","1393829340","#fc9b0a","MAS SL","2011/03/14 20:45","4","PKNS FC","Terengganu PBDKT","3","1","2","1","0","0","0","1","0"
"66","1393558796","#C1A693","ISR D2","2011/03/14 21:00","4","Maccabi Netanya","Maccabi Yavne","3","0","0","0","0","0","0","1","0"
"67","1393558940","#C1A693","ISR D2","2011/03/14 21:00","4","Hapoel Petah Tikva","Maccabi Akei Nazareth","1","0","0","0","0","0","0","1","0"
"68","1394760614","#6699ff","YEM D1","2011/03/14 21:00","4","Al Yarmuk Al Rawda","Al Oruba Zabid","1","2","1","2","0","0","0","1","0"
"69","1394760558","#6699ff","YEM D1","2011/03/14 21:00","4","Shaab Hadramaut","Al Saqr Taiz","1","1","1","1","0","0","0","1","0"
"70","1394760527","#6699ff","YEM D1","2011/03/14 21:00","4","Shaab Ibb","Sabbab Al-Jeel","1","0","1","0","0","1","0","1","0"
"71","1394760650","#6699ff","YEM D1","2011/03/14 21:00","4","Shaab Sanaa","Rasheed Taiz","1","0","0","0","0","0","0","1","0"
"72","1393983474","#FFCC00","UKR U21","2011/03/14 21:00","4","Karpaty Lviv U21","Volyn U21","3","3","1","1","0","0","0","1","0"
"73","1393660250","#5F5FAF","RUS PR","2011/03/14 21:00","4","FK Ural","Terek Grozni","2","1","0","0","0","1","160441","1","0"
"74","1393556395","#68B156","KSA D1","2011/03/14 21:10","4","Abha","Hottain","1","0","0","0","0","0","0","1","0"
"75","1393556416","#68B156","KSA D1","2011/03/14 21:10","4","Al-Hazm","Al-Riyadh","1","0","1","0","0","1","0","0","0"
"76","1394777689","#6666FF","FNT","2011/03/14 21:15","4","Slovakia U16","Ukraine U16","1","3","1","2","1","0","0","1","0"
"77","1393556462","#68B156","KSA D1","2011/03/14 21:15","4","Al-Tai","Ohud Medina","1","0","0","0","0","0","0","0","0"
"78","1393558819","#C1A693","ISR D2","2011/03/14 21:30","4","Hapoel Ramat Gan Givatayim","Hakoah Ramat Gan","0","0","0","0","0","0","0","1","0"
"79","1393557427","#507C65","HUN D2","2011/03/14 21:30","4","Tatabanya","BFC Siofok","0","1","0","0","1","0","0","0","0"
"80","1394162023","#51A2A2","HUN U21","2011/03/14 21:30","4","VAC Varosi U21","Pecsi FC U21","2","1","1","1","0","1","0","1","0"
"81","1394162000","#51A2A2","HUN U21","2011/03/14 21:30","4","Puskas Akademia Felcsut U21","Kaposvari U21","3","2","1","1","0","1","0","1","0"
"82","1393556484","#68B156","KSA D1","2011/03/14 21:30","4","Ansar Medina(SA)","Al-Watani","0","2","0","1","0","0","0","1","0"
"83","1394610112","#000000","Playoff","2011/03/14 21:30","4","Slavia Sofia","Neftohimik","5","1","1","1","0","0","0","1","0"
"84","1393556322","#61518A","OMA D1","2011/03/14 21:30","4","Al-Masnaa","Al-Seeb","1","2","0","1","1","1","0","1","0"
"85","1393556544","#2CCD60","UAE D2","2011/03/14 21:35","4","Al-Arabi(UAE)","Dabba Al-Fujairah","3","6","2","2","0","0","0","1","0"
"86","1393556520","#2CCD60","UAE D2","2011/03/14 21:35","4","Al-Khaleej","Masafi","5","0","2","0","1","0","0","1","0"
"87","1393556559","#2CCD60","UAE D2","2011/03/14 21:35","4","Hatta","Al-Thaid(UAE)","1","2","0","0","0","0","0","1","0"
"88","1393556734","#00A8A8","Friendly","2011/03/14 22:00","4","Odd BK","Ham-Kam","2","1","1","1","0","0","0","1","0"
"89","1393557370","#855E42","ENG U21","2011/03/14 22:00","4","Southampton U21","Wolverhampton U21","3","0","2","0","0","0","0","0","0"
"90","1393557459","#507C65","HUN D2","2011/03/14 22:00","4","Bekescsaba","Zalaegerzseg","0","0","0","0","0","0","0","0","0"
"91","1394760928","#96A68C","LIB D1","2011/03/14 22:00","4","Darnes","Al-Tahaddi","1","1","0","1","0","0","0","0","0"
"92","1394090130","#FFC0A2","POL D2W","2011/03/14 22:00","4","Rozwoj Katowice","Rakow Czestochowa","2","1","1","1","0","0","0","0","0"
"93","1393987829","#6CC5D5","ALG D2","2011/03/14 22:00","4","MC Saida","AS Khroub","1","1","1","1","0","0","0","0","0"
"94","1393987913","#6CC5D5","ALG D2","2011/03/14 22:00","4","USM Bel Abbes","MSP Batna","1","1","1","0","0","0","0","0","0"
"95","1393987883","#6CC5D5","ALG D2","2011/03/14 22:00","4","Olympique Medea","Amal Bou Saada","4","0","2","0","0","0","0","0","0"
"96","1393987856","#6CC5D5","ALG D2","2011/03/14 22:00","4","NA Hussein Dey","USM Annaba","2","1","1","0","0","0","0","0","0"
"97","1393987927","#6CC5D5","ALG D2","2011/03/14 22:00","4","USM Blida","AB Merouana","3","1","1","0","0","0","0","0","0"
"98","1393987897","#6CC5D5","ALG D2","2011/03/14 22:00","4","US Chaouia","USMM Hadjout","1","0","0","0","1","0","0","0","0"
"99","1393987799","#6CC5D5","ALG D2","2011/03/14 22:00","4","ASM Oran","ES Mostaganem","1","0","1","0","0","0","0","0","0"
"100","1393556185","#A9325B","KUW D1","2011/03/14 22:10","4","Al-Sulaibikhat","Kazma","1","1","1","0","0","0","0","1","0"
"101","1394761013","#96A68C","LIB D1","2011/03/14 22:30","4","Nasr Benghazi","Al-Tirsana","1","0","0","0","0","0","0","0","0"
"102","1394760258","#CC99FF","JOR D1","2011/03/14 23:00","4","AL-Sareeh","AL Shaik Hussian","2","1","0","0","0","0","0","1","0"
"103","1394760274","#CC99FF","JOR D1","2011/03/14 23:00","4","Al-Faisaly Amman","Arabi Irbid","2","1","2","1","0","0","0","1","0"
"104","1394760291","#CC99FF","JOR D1","2011/03/14 23:00","4","Jazeera Amman","Al Buqaa","1","1","1","1","0","0","0","1","0"
"105","1394868959","#99FF66","NGA D1","2011/03/14 23:00","4","Kaduna United","Taraba(NGA)","3","1","0","0","0","0","0","0","0"
"106","1394777716","#6666FF","FNT","2011/03/14 23:15","4","Belgium U16","Serbia U16","1","0","0","0","0","0","0","1","0"
"107","1393556776","#00A8A8","Friendly","2011/03/14 23:15","4","Lillestrom","Molde","1","1","1","0","0","0","0","1","0"
"108","1393556344","#61518A","OMA D1","2011/03/14 23:15","4","Mjees","Al-Shabab(Oman)","3","3","1","3","0","0","0","1","0"
"109","1394761033","#96A68C","LIB D1","2011/03/14 23:30","4","Al Madina Tripoli","Khaleej Sirt","0","1","0","0","0","0","0","0","0"
"110","1393555228","#356980","HUN D1","2011/03/14 23:59","4","Szombathelyi Haladas","Kecskemeti TE","1","0","0","0","0","0","0","1","0"
"111","1393556365","#61518A","OMA D1","2011/03/14 23:59","4","SUR Club","Al-Oruba Sur","2","2","0","0","0","0","0","1","0"
"112","1393555310","#669950","SVK D2","2011/03/15 00:30","4","SFM Senec","Rimavska Sobota","0","0","0","0","0","0","0","0","0"
"113","1393813908","#FF9933","ROM D1","2011/03/15 00:30","4","Viitorul Constanta","Sageata Navodari","0","0","0","0","0","0","0","1","0"
"114","1393556220","#A9325B","KUW D1","2011/03/15 00:55","4","Al-Shabab(KUW)","Yarmouk(KUW)","1","2","1","0","0","0","0","1","0"
"115","1393555447","#99CC0","SLO D1","2011/03/15 01:00","4","NK Zavrc","NK Gorica","1","3","0","2","0","0","0","1","0"
"116","1394433008","#FF9933","ROM D1","2011/03/15 01:00","4","ASC Corona Brasov","CFR Cluj","2","2","0","2","1","0","0","1","0"
"117","1393555279","#5353FF","CRO D1","2011/03/15 01:00","4","Rnk Split","Dragovoljac","2","1","1","1","0","0","0","1","0"
"118","1393555580","#CC6600","POL D1","2011/03/15 01:00","4","Energetyk ROW Rybnik","GKS Tychy","1","1","1","0","0","1","0","1","0"
"119","1393555128","#663300","POL PR","2011/03/15 01:00","4","Korona Kielce","Zawisza","1","1","1","0","1","0","0","1","0"
"120","1393555911","#557D00","EST D1","2011/03/15 01:00","4","Flora Tallin","Tammeka Tartu","3","0","1","0","0","0","0","1","0"
"121","1394159825","#000000","Playoff","2011/03/15 01:20","4","Al Mojzel","Al-Taraji","1","2","1","1","0","0","0","0","0"
"122","1393556645","#CA6500","RSA D1","2011/03/15 01:30","4","Chippa United","Maluti FET College","3","2","2","1","0","0","0","1","0"
