"","DateUS","Stakes","Return","PL","n","rRates","CumStakes","SPL","BR","gRates","gRates2"
"1046",2014-05-23,400,238.19,-161.81,21,0.595475,1191986.23,23586.6046,28186.6046,0.994292097026124,6.18127293859649
"1047",2014-05-24,608,564.82,-43.18,24,0.928980263157895,1192594.23,23543.4246,28143.4246,0.998468066636165,6.17180364035088
"1048",2014-05-25,359,296.82,-62.18,20,0.826796657381616,1192953.23,23481.2446,28081.2446,0.997790602924706,6.1581676754386
"1049",2014-05-26,76,91.26,15.26,6,1.20078947368421,1193029.23,23496.5046,28096.5046,1.0005434232071,6.16151416666667
"1050",2014-05-27,22,40.7,18.7,1,1.85,1193051.23,23515.2046,28115.2046,1.00066556321743,6.16561504385965
"1051",2014-05-28,164,152.88,-11.12,9,0.932195121951219,1193215.23,23504.0846,28104.0846,0.999604484471722,6.16317644736842
"1052",2014-05-29,4,0,-4,1,0,1193219.23,23500.0846,28100.0846,0.999857671934279,6.16229925438596
"1053",2014-05-30,316,256.895,-59.105,14,0.812958860759494,1193535.23,23440.9796,28040.9796,0.997896625549661,6.14933763157895
"1054",2014-05-31,913,940.03,27.03,35,1.02960569550931,1194448.23,23468.0096,28068.0096,1.00096394635229,6.15526526315789
"1055",2014-06-01,463,123.94,-339.06,19,0.26768898488121,1194911.23,23128.9496,27728.9496,0.987920055435637,6.08091
"1056",2014-06-02,254,373.7225,119.7225,12,1.47134842519685,1195165.23,23248.6721,27848.6721,1.00431759953864,6.10716493421053
"1057",2014-06-03,170,222.18,52.18,5,1.30694117647059,1195335.23,23300.8521,27900.8521,1.00187369795632,6.11860791666667
"1058",2014-06-04,116,198.885,82.885,3,1.71452586206897,1195451.23,23383.7371,27983.7371,1.00297069780173,6.13678445175439
"1059",2014-06-06,404,590.91,186.91,8,1.46264851485149,1195855.23,23570.6471,28170.6471,1.00667923656273,6.1777734868421
"1060",2014-06-07,1166,1328.395,162.395,52,1.13927530017153,1197021.23,23733.0421,28333.0421,1.0057646883092,6.2133864254386
"1061",2014-06-08,181,61.3,-119.7,7,0.338674033149171,1197202.23,23613.3421,28213.3421,0.995775250692196,6.1871364254386
"1062",2014-06-09,190,36.5,-153.5,9,0.192105263157895,1197392.23,23459.8421,28059.8421,0.994559311709476,6.15347414473684
"1063",2014-06-10,23,1.5,-21.5,2,0.0652173913043478,1197415.23,23438.3421,28038.3421,0.999233780435279,6.14875923245614
"1064",2014-06-11,402,363.185,-38.815,15,0.903445273631841,1197817.23,23399.5271,27999.5271,0.99861564568042,6.14024717105263
"1065",2014-06-12,527,222.06,-304.94,6,0.421366223908918,1198344.23,23094.5871,27694.5871,0.989109101774793,6.07337436403509
"1066",2014-06-13,498,532.125,34.125,4,1.06852409638554,1198842.23,23128.7121,27728.7121,1.00123219024269,6.08085791666667
"1067",2014-06-14,694,1130.2325,436.2325,11,1.62857708933718,1199536.23,23564.9446,28164.9446,1.01573215872511,6.17652293859649
"1068",2014-06-15,1384,1273.305,-110.695,20,0.920018063583815,1200920.23,23454.2496,28054.2496,0.996069759711154,6.15224771929825
"1069",2014-06-16,60,115.935,55.935,3,1.93225,1200980.23,23510.1846,28110.1846,1.00199381558222,6.16451416666667
"1070",2014-06-17,340,583.23,243.23,4,1.71538235294118,1201320.23,23753.4146,28353.4146,1.00865273577748,6.21785407894737
"1071",2014-06-18,220,38,-182,7,0.172727272727273,1201540.23,23571.4146,28171.4146,0.993581020044056,6.17794179824561
"1072",2014-06-19,661,53.085,-607.915,5,0.0803101361573374,1202201.23,22963.4996,27563.4996,0.97842085643793,6.04462710526316
"1073",2014-06-21,546,0,-546,6,0,1202747.23,22417.4996,27017.4996,0.980191194589818,5.92489026315789
"1074",2014-06-22,122,227.035,105.035,7,1.86094262295082,1202869.23,22522.5346,27122.5346,1.00388766545961,5.94792425438596
"1075",2014-06-23,1383,1811.89,428.89,24,1.31011569052784,1204252.23,22951.4246,27551.4246,1.01581305015646,6.04197907894737
"1076",2014-06-24,54,0,-54,2,0,1204306.23,22897.4246,27497.4246,0.998040028754085,6.03013697368421
"1077",2014-06-25,76,143.85,67.85,4,1.89276315789474,1204382.23,22965.2746,27565.2746,1.00246750381125,6.04501635964912
"1078",2014-06-26,65,76.38,11.38,4,1.17507692307692,1204447.23,22976.6546,27576.6546,1.00041283825992,6.04751197368421
"1079",2014-06-27,461,588.8875,127.8875,24,1.27741323210412,1204908.23,23104.5421,27704.5421,1.0046375277152,6.07555747807018
"1080",2014-06-28,3240,857.165,-2382.835,32,0.264557098765432,1208148.23,20721.7071,25321.7071,0.913991179085397,5.55300594298246
"1081",2014-06-29,1188,1115.19,-72.81,10,0.938712121212121,1209336.23,20648.8971,25248.8971,0.997124601445216,5.5370388377193
"1082",2014-06-30,2033,3437.82,1404.82,7,1.69100836202656,1211369.23,22053.7171,26653.7171,1.05563886590516,5.84511339912281
"1083",2014-07-01,359,649.545,290.545,3,1.80931754874652,1211728.23,22344.2621,26944.2621,1.01090073099035,5.90882940789474
"1084",2014-07-02,145,215.49,70.49,8,1.48613793103448,1211873.23,22414.7521,27014.7521,1.00261614141588,5.92428774122807
"1085",2014-07-04,558,470.04,-87.96,3,0.84236559139785,1212431.23,22326.7921,26926.7921,0.996744001215544,5.90499826754386
"1086",2014-07-05,1945,2033.5675,88.5675,41,1.04553598971722,1214376.23,22415.3596,27015.3596,1.00328919611631,5.92442096491228
"1087",2014-07-06,183,28,-155,8,0.153005464480874,1214559.23,22260.3596,26860.3596,0.994262523161084,5.8904297368421
"1088",2014-07-07,251,169.9,-81.1,12,0.676892430278884,1214810.23,22179.2596,26779.2596,0.996980680779865,5.87264464912281
"1089",2014-07-08,162,0,-162,3,0,1214972.23,22017.2596,26617.2596,0.993950542232318,5.83711833333333
"1090",2014-07-09,90,87.33,-2.67,9,0.970333333333333,1215062.23,22014.5896,26614.5896,0.999899689147565,5.83653280701754
"1091",2014-07-10,47,64.725,17.725,7,1.37712765957447,1215109.23,22032.3146,26632.3146,1.0006659881015,5.84041986842105
"1092",2014-07-11,162,112.54,-49.46,8,0.694691358024691,1215271.23,21982.8546,26582.8546,0.998142857624549,5.82957337719298
"1093",2014-07-12,1175,248.43,-926.57,21,0.211429787234043,1216446.23,21056.2846,25656.2846,0.965144074481753,5.62637820175439
"1094",2014-07-13,813,1417.465,604.465,13,1.74349938499385,1217259.23,21660.7496,26260.7496,1.02356011439006,5.75893631578947
"1095",2014-07-14,441,157.4,-283.6,12,0.356916099773243,1217700.23,21377.1496,25977.1496,0.989200612917767,5.69674333333333
"1096",2014-07-15,96,82.4,-13.6,7,0.858333333333333,1217796.23,21363.5496,25963.5496,0.999476462960353,5.69376087719298
"1097",2014-07-16,25,41.31,16.31,3,1.6524,1217821.23,21379.8596,25979.8596,1.00062818837375,5.69733763157895
"1098",2014-07-17,81,91.6,10.6,10,1.13086419753086,1217902.23,21390.4596,25990.4596,1.00040800836353,5.69966219298246
"1099",2014-07-18,222,323.68,101.68,15,1.45801801801802,1218124.23,21492.1396,26092.1396,1.00391220476917,5.72196043859649
"1100",2014-07-19,610,508.77,-101.23,26,0.834049180327869,1218734.23,21390.9096,25990.9096,0.996120287506049,5.69976087719298
"1101",2014-07-20,714,818.08,104.08,30,1.14577030812325,1219448.23,21494.9896,26094.9896,1.00400447701146,5.72258543859649
"1102",2014-07-21,75,144.05,69.05,5,1.92066666666667,1219523.23,21564.0396,26164.0396,1.00264610184018,5.73772798245614
"1103",2014-07-22,123,232.92,109.92,3,1.89365853658537,1219646.23,21673.9596,26273.9596,1.00420118611959,5.76183324561404
"1104",2014-07-23,205,65.445,-139.555,12,0.319243902439024,1219851.23,21534.4046,26134.4046,0.99468846713154,5.73122907894737
"1105",2014-07-24,202,248.99,46.99,7,1.23262376237624,1220053.23,21581.3946,26181.3946,1.00179801302992,5.74153390350877
"1106",2014-07-25,450,607.385,157.385,22,1.34974444444444,1220503.23,21738.7796,26338.7796,1.00601132989302,5.77604815789474
"1107",2014-07-26,1060,859.795,-200.205,41,0.811127358490566,1221563.23,21538.5746,26138.5746,0.992398850552667,5.73214355263158
"1108",2014-07-27,1198,1064.29,-133.71,46,0.88838898163606,1222761.23,21404.8646,26004.8646,0.994884571861848,5.70282118421053
"1109",2014-07-28,111,112.875,1.875,6,1.01689189189189,1222872.23,21406.7396,26006.7396,1.00007210189435,5.70323236842105
"1110",2014-07-29,205,297.415,92.415,8,1.45080487804878,1223077.23,21499.1546,26099.1546,1.00355350195455,5.72349881578947
"1111",2014-07-30,752,931.805,179.805,26,1.23910239361702,1223829.23,21678.9596,26278.9596,1.00688930360986,5.76292973684211
"1112",2014-07-31,373,221.195,-151.805,16,0.593016085790885,1224202.23,21527.1546,26127.1546,0.994223325340476,5.72963916666667
"1113",2014-08-01,801,654.7525,-146.2475,21,0.817418851435705,1225003.23,21380.9071,25980.9071,0.994402471212842,5.69756734649123
"1114",2014-08-02,1915,1401.265,-513.735,62,0.731731070496084,1226918.23,20867.1721,25467.1721,0.980226440977499,5.5849061622807
"1115",2014-08-03,1032,1437.715,405.715,38,1.39313468992248,1227950.23,21272.8871,25872.8871,1.01593090109914,5.67387875
"1116",2014-08-04,233,413.83,180.83,11,1.77609442060086,1228183.23,21453.7171,26053.7171,1.00698916975524,5.71353445175439
"1117",2014-08-05,321,543.95,222.95,17,1.69454828660436,1228504.23,21676.6671,26276.6671,1.0085573202144,5.76242699561403
"1118",2014-08-06,351,537.3975,186.3975,21,1.53104700854701,1228855.23,21863.0646,26463.0646,1.00709365077735,5.80330364035088
"1119",2014-08-07,317,407.31,90.31,20,1.28488958990536,1229172.23,21953.3746,26553.3746,1.00341268108456,5.82310846491228
"1120",2014-08-08,582,548.11,-33.89,22,0.941769759450172,1229754.23,21919.4846,26519.4846,0.998723702711594,5.81567644736842
"1121",2014-08-09,1346,1481.985,135.985,60,1.10102897473997,1231100.23,22055.4696,26655.4696,1.00512773917182,5.84549771929825
"1122",2014-08-10,2074,2010.2875,-63.7125,88,0.96928037608486,1233174.23,21991.7571,26591.7571,0.997609777619524,5.83152567982456
"1123",2014-08-11,193,238.55,45.55,10,1.2360103626943,1233367.23,22037.3071,26637.3071,1.00171293682583,5.84151471491228
"1124",2014-08-12,212,292.23,80.23,11,1.37844339622642,1233579.23,22117.5371,26717.5371,1.0030119410982,5.8591090131579
"1125",2014-08-13,563,640.795,77.795,27,1.13817939609236,1234142.23,22195.3321,26795.3321,1.0029117579105,5.87616932017544
"1126",2014-08-14,240,446.86,206.86,11,1.86191666666667,1234382.23,22402.1921,27002.1921,1.00772000135053,5.92153335526316
"1127",2014-08-15,555,522.735,-32.265,28,0.941864864864865,1234937.23,22369.9271,26969.9271,0.998805097012847,5.91445769736842
"1128",2014-08-16,2704,3138.8,434.8,79,1.16079881656805,1237641.23,22804.7271,27404.7271,1.01612166018795,6.0098085745614
"1129",2014-08-17,3168,4229.7475,1061.7475,97,1.33514756944444,1240809.23,23866.4746,28466.4746,1.03874322470447,6.24264793859649
"1130",2014-08-18,1230,1194.595,-35.405,52,0.971215447154472,1242039.23,23831.0696,28431.0696,0.998756256245374,6.23488368421053
"1131",2014-08-19,876,1211.2075,335.2075,19,1.38265696347032,1242915.23,24166.2771,28766.2771,1.01179018252623,6.30839410087719
"1132",2014-08-20,613,873.8,260.8,20,1.42544861337684,1243528.23,24427.0771,29027.0771,1.0090661714442,6.36558708333333
"1133",2014-08-21,436,469.59,33.59,20,1.07704128440367,1243964.23,24460.6671,29060.6671,1.00115719539671,6.37295331140351
"1134",2014-08-22,1150,951.595,-198.405,38,0.827473913043478,1245114.23,24262.2621,28862.2621,0.993172730711333,6.32944344298246
"1135",2014-08-23,3784,3972.6075,188.6075,75,1.04984341966173,1248898.23,24450.8696,29050.8696,1.00653474420496,6.37080473684211
"1136",2014-08-24,2163,3004.835,841.835,67,1.38919787332409,1251061.23,25292.7046,29892.7046,1.02897796216055,6.5554176754386
"1137",2014-08-25,1046,720.545,-325.455,36,0.688857552581262,1252107.23,24967.2496,29567.2496,0.989112560928996,6.48404596491228
"1138",2014-08-26,240,237.775,-2.225,9,0.990729166666667,1252347.23,24965.0246,29565.0246,0.999924747819628,6.48355802631579
"1139",2014-08-27,571,870.85,299.85,12,1.52513134851138,1252918.23,25264.8746,29864.8746,1.01014205142924,6.54931460526316
"1140",2014-08-28,407,303.2025,-103.7975,17,0.744969287469287,1253325.23,25161.0771,29761.0771,0.996524428734752,6.52655199561404
"1141",2014-08-29,1474,1461.445,-12.555,51,0.991482360922659,1254799.23,25148.5221,29748.5221,0.999578140268318,6.52379870614035
"1142",2014-08-30,5060,6216.485,1156.485,99,1.22855434782609,1259859.23,26305.0071,30905.0071,1.03887537660232,6.7774138377193
"1143",2014-08-31,4414,4461.4575,47.4575,112,1.01075158586316,1264273.23,26352.4646,30952.4646,1.00153559259334,6.78782118421053
"1144",2014-09-01,141,190.71,49.71,6,1.35255319148936,1264414.23,26402.1746,31002.1746,1.00160601104443,6.7987225
"1145",2014-09-02,30,25,-5,2,0.833333333333333,1264444.23,26397.1746,30997.1746,0.999838720990882,6.79762600877193
"1146",2014-09-03,92,75.55,-16.45,5,0.821195652173913,1264536.23,26380.7246,30980.7246,0.999469306470274,6.79401855263158
"1147",2014-09-04,151,214.09,63.09,6,1.41781456953642,1264687.23,26443.8146,31043.8146,1.00203642751468,6.80785407894737
"1148",2014-09-05,161,146.96,-14.04,6,0.912795031055901,1264848.23,26429.7746,31029.7746,0.99954773599247,6.80477513157895
"1149",2014-09-06,766,1032.535,266.535,38,1.34795691906005,1265614.23,26696.3096,31296.3096,1.00858965311337,6.86322578947368
"1150",2014-09-07,1058,742.2325,-315.7675,34,0.701543005671077,1266672.23,26380.5421,30980.5421,0.989910391862943,6.79397853070175
"1151",2014-09-08,410,654.7,244.7,8,1.59682926829268,1267082.23,26625.2421,31225.2421,1.00789850607553,6.84764081140351
"1152",2014-09-09,159,218.2,59.2,8,1.37232704402516,1267241.23,26684.4421,31284.4421,1.0018959020337,6.86062326754386
"1153",2014-09-10,159,199.425,40.425,8,1.25424528301887,1267400.23,26724.8671,31324.8671,1.00129217583202,6.86948839912281
"1154",2014-09-11,50,35,-15,2,0.7,1267450.23,26709.8671,31309.8671,0.99952114721023,6.8661989254386
"1155",2014-09-12,1119,1445.58,326.58,40,1.29184986595174,1268569.23,27036.4471,31636.4471,1.01043057765007,6.93781734649123
"1156",2014-09-13,4458,4145.2275,-312.7725,108,0.929840174966353,1273027.23,26723.6746,31323.6746,0.990113539013678,6.86922688596491
"1157",2014-09-14,3507,3822.495,315.495,82,1.08996150556031,1276534.23,27039.1696,31639.1696,1.01007209415973,6.93841438596491
"1158",2014-09-15,931,1036.33,105.33,21,1.11313641245972,1277465.23,27144.4996,31744.4996,1.00332910127957,6.96151307017544
"1159",2014-09-16,1412,1982.4175,570.4175,26,1.40397839943343,1278877.23,27714.9171,32314.9171,1.01796901848155,7.08660462719298
"1160",2014-09-17,1239,1282.94,43.94,23,1.03546408393866,1280116.23,27758.8571,32358.8571,1.00135974354704,7.09624059210526
"1161",2014-09-18,1150,1100.54,-49.46,31,0.956991304347826,1281266.23,27709.3971,32309.3971,0.998471515855855,7.08539410087719
"1162",2014-09-19,1880,2077.39,197.39,61,1.10499468085106,1283146.23,27906.7871,32506.7871,1.00610936810084,7.12868138157895
"1163",2014-09-20,5743,5957.345,214.345,148,1.03732282779035,1288889.23,28121.1321,32721.1321,1.00659385374939,7.17568686403509
"1164",2014-09-21,4223,4591.52,368.52,97,1.08726497750414,1293112.23,28489.6521,33089.6521,1.0112624465093,7.25650265350877
"1165",2014-09-22,222,400.99,178.99,12,1.80626126126126,1293334.23,28668.6421,33268.6421,1.00540924393702,7.29575484649123
"1166",2014-09-23,3061,3544.97,483.97,84,1.15810846128716,1296395.23,29152.6121,33752.6121,1.01454733254652,7.40188861842105
"1167",2014-09-24,4191,4952.1875,761.1875,77,1.1816243140062,1300586.23,29913.7996,34513.7996,1.02255195828236,7.56881570175439
"1168",2014-09-25,870,1188.145,318.145,14,1.36568390804598,1301456.23,30231.9446,34831.9446,1.00921790714691,7.63858434210526
"1169",2014-09-26,1519,1176.685,-342.315,57,0.774644502962475,1302975.23,29889.6296,34489.6296,0.990172383312761,7.56351526315789
"1170",2014-09-27,4969,3572.81,-1396.19,116,0.71901992352586,1307944.23,28493.4396,33093.4396,0.959518556267707,7.25733324561403
"1171",2014-09-28,5007,5562.7225,555.7225,129,1.11098911523867,1312951.23,29049.1621,33649.1621,1.01679252766461,7.37920221491228
"1172",2014-09-29,788,297.74,-490.26,21,0.377842639593909,1313739.23,28558.9021,33158.9021,0.985430246419124,7.27168905701754
"1173",2014-09-30,781,1133.855,352.855,10,1.45179897567222,1314520.23,28911.7571,33511.7571,1.01064133543794,7.34906953947368
"1174",2014-10-01,702,940.56,238.56,11,1.33982905982906,1315222.23,29150.3171,33750.3171,1.00711869566517,7.40138532894737
"1175",2014-10-02,1818,1882.22,64.22,31,1.03532453245325,1317040.23,29214.5371,33814.5371,1.00190279693698,7.4154686622807
"1176",2014-10-03,2157,2183.9025,26.9025,81,1.01247218358832,1319197.23,29241.4396,33841.4396,1.00079558977609,7.42136833333333
"1177",2014-10-04,4761,4794.3875,33.3875,132,1.00701270741441,1323958.23,29274.8271,33874.8271,1.00098658627986,7.42869015350877
"1178",2014-10-05,4466,3486.145,-979.855,111,0.780596730855352,1328424.23,28294.9721,32894.9721,0.971074243505144,7.21380967105263
"1179",2014-10-06,127,74.45,-52.55,8,0.586220472440945,1328551.23,28242.4221,32842.4221,0.998402491425124,7.20228554824561
"1180",2014-10-07,184,179.425,-4.575,6,0.975135869565217,1328735.23,28237.8471,32837.8471,0.999860698459266,7.20128225877193
"1181",2014-10-08,186,23,-163,4,0.123655913978495,1328921.23,28074.8471,32674.8471,0.995036215391842,7.16553664473684
"1182",2014-10-09,474,594.375,120.375,12,1.25395569620253,1329395.23,28195.2221,32795.2221,1.00368402642043,7.19193467105263
"1183",2014-10-10,948,1091.45,143.45,23,1.15131856540084,1330343.23,28338.6721,32938.6721,1.00437411277663,7.22339300438596
"1184",2014-10-11,1362,1621.9725,259.9725,46,1.19087555066079,1331705.23,28598.6446,33198.6446,1.00789262236227,7.28040451754386
"1185",2014-10-12,1505,1627.715,122.715,40,1.08153820598007,1333210.23,28721.3596,33321.3596,1.00369638584582,7.30731570175439
"1186",2014-10-13,554,878.6475,324.6475,9,1.58600631768953,1333764.23,29046.0071,33646.0071,1.00974292477549,7.37851032894737
"1187",2014-10-14,660,566.63,-93.37,14,0.858530303030303,1334424.23,28952.6371,33552.6371,0.997224930740742,7.35803445175439
"1188",2014-10-15,202,333.58,131.58,6,1.65138613861386,1334626.23,29084.2171,33684.2171,1.0039215993547,7.38688971491228
"1189",2014-10-17,1401,1150.31,-250.69,37,0.821063526052819,1336027.23,28833.5271,33433.5271,0.992557642077424,7.3319138377193
"1190",2014-10-18,3913,4540.445,627.445,87,1.1603488372093,1339940.23,29460.9721,34060.9721,1.01876694008751,7.4695114254386
"1191",2014-10-19,3641,3755.69,114.69,83,1.03149958802527,1343581.23,29575.6621,34175.6621,1.0033671969098,7.49466274122807
"1192",2014-10-20,688,445.8625,-242.1375,16,0.648055959302326,1344269.23,29333.5246,33933.5246,0.992914914148802,7.4415624122807
"1193",2014-10-21,364,94.08,-269.92,9,0.258461538461538,1344633.23,29063.6046,33663.6046,0.992045624402955,7.38236942982456
"1194",2014-10-22,588,414.14,-173.86,13,0.704319727891156,1345221.23,28889.7446,33489.7446,0.994835371848443,7.3442422368421
"1195",2014-10-23,890,923.7125,33.7125,18,1.03787921348315,1346111.23,28923.4571,33523.4571,1.00100665145114,7.35163532894737
"1196",2014-10-24,1573,1853.555,280.555,47,1.17835664335664,1347684.23,29204.0121,33804.0121,1.00836891610442,7.41316054824561
"1197",2014-10-25,5080,4252.8763,-827.1237,121,0.837180374015748,1352764.23,28376.8884,32976.8884,0.975531789020983,7.23177377192982
"1198",2014-10-26,2723,3330.6775,607.6775,83,1.2231647080426,1355487.23,28984.5659,33584.5659,1.01842737533721,7.36503638157895
"1199",2014-10-27,479,740.855,261.855,16,1.54667014613779,1355966.23,29246.4209,33846.4209,1.00779688505666,7.42246072368421
"1200",2014-10-28,1252,1433.395,181.395,48,1.14488418530351,1357218.23,29427.8159,34027.8159,1.00535935544074,7.46224032894737
"1201",2014-10-29,1476,1325.89,-150.11,47,0.89829945799458,1358694.23,29277.7059,33877.7059,0.995588609023831,7.42932146929825
"1202",2014-10-30,145,159.59,14.59,10,1.10062068965517,1358839.23,29292.2959,33892.2959,1.0004306667058,7.43252103070175
"1203",2014-10-31,1823,2208.805,385.805,58,1.2116319253977,1360662.23,29678.1009,34278.1009,1.01138326542228,7.51712739035088
"1204",2014-11-01,3846,3716.745,-129.255,123,0.966392355694228,1364508.23,29548.8459,34148.8459,0.996229225172739,7.48878199561404
"1205",2014-11-02,3533,4006.245,473.245,108,1.13394990093405,1368041.23,30022.0909,34622.0909,1.01385830143091,7.59256379385965
"1206",2014-11-03,1213,1146.305,-66.695,28,0.945016488046167,1369254.23,29955.3959,34555.3959,0.998073628765152,7.57793769736842
"1207",2014-11-04,819,1361.015,542.015,21,1.66180097680098,1370073.23,30497.4109,35097.4109,1.01568539401396,7.69680063596491
"1208",2014-11-05,788,978.35,190.35,15,1.24156091370558,1370861.23,30687.7609,35287.7609,1.0054234769779,7.73854405701754
"1209",2014-11-06,1239,1405.23,166.23,30,1.13416464891041,1372100.23,30853.9909,35453.9909,1.00471069843369,7.77499800438597
"1210",2014-11-07,1663,950.965,-712.035,45,0.571837041491281,1373763.23,30141.9559,34741.9559,0.979916647409078,7.61884997807018
"1211",2014-11-08,4649,3789.215,-859.785,126,0.815060228006023,1378412.23,29282.1709,33882.1709,0.975252256882866,7.43030063596491
"1212",2014-11-09,3412,3063.18,-348.82,109,0.897766705744431,1381824.23,28933.3509,33533.3509,0.989704909964904,7.35380502192983
"1213",2014-11-10,260,257.85,-2.15,8,0.991730769230769,1382084.23,28931.2009,33531.2009,0.999935884725437,7.35333353070175
"1214",2014-11-11,131,253.99,122.99,8,1.93885496183206,1382215.23,29054.1909,33654.1909,1.00366792708578,7.38030502192982
"1215",2014-11-12,369,438.5425,69.5425,13,1.1884620596206,1382584.23,29123.7334,33723.7334,1.00206638454648,7.39555557017544
"1216",2014-11-14,796,1210.5,414.5,17,1.52072864321608,1383380.23,29538.2334,34138.2334,1.01229104723026,7.48645469298246
"1217",2014-11-15,1029,911.785,-117.215,41,0.88608843537415,1384409.23,29421.0184,34021.0184,0.996566459704384,7.46074964912281
"1218",2014-11-16,982,1334.705,352.705,27,1.3591700610998,1385391.23,29773.7234,34373.7234,1.01036726754776,7.53809723684211
"1219",2014-11-18,586,678.2625,92.2625,16,1.15744453924915,1385977.23,29865.9859,34465.9859,1.00268409968063,7.55833024122807
"1220",2014-11-19,45,15,-30,2,0.333333333333333,1386022.23,29835.9859,34435.9859,0.999129576618321,7.55175129385965
"1221",2014-11-21,1196,1467.97,271.97,43,1.22739966555184,1387218.23,30107.9559,34707.9559,1.00789784270413,7.6113938377193
"1222",2014-11-22,4691,6441.015,1750.015,126,1.37305798337242,1391909.23,31857.9709,36457.9709,1.05042114854133,7.99516905701754
"1223",2014-11-23,3034,4084.11,1050.11,70,1.34611404087014,1394943.23,32908.0809,37508.0809,1.02880330347732,8.2254563377193
"1224",2014-11-24,227,351.05,124.05,8,1.54647577092511,1395170.23,33032.1309,37632.1309,1.00330728731045,8.25266028508772
"1225",2014-11-25,966,1324.99,358.99,16,1.37162525879917,1396136.23,33391.1209,37991.1209,1.00953945448782,8.3313861622807
"1226",2014-11-26,1080,561.235,-518.765,20,0.519662037037037,1397216.23,32872.3559,37472.3559,0.986345098862298,8.21762190789474
"1227",2014-11-27,1036,1111.3025,75.3025,17,1.07268581081081,1398252.23,32947.6584,37547.6584,1.00200954805726,8.23413561403509
"1228",2014-11-28,1602,1386.7375,-215.2625,48,0.865628901373283,1399854.23,32732.3959,37332.3959,0.994266952742918,8.1869289254386
"1229",2014-11-29,4124,4689.255,565.255,102,1.13706474296799,1403978.23,33297.6509,37897.6509,1.01514113911987,8.31088835526316
"1230",2014-11-30,2930,3426.31,496.31,90,1.16938907849829,1406908.23,33793.9609,38393.9609,1.01309606237362,8.41972826754386
"1231",2014-12-01,644,500.2075,-143.7925,21,0.776719720496894,1407552.23,33650.1684,38250.1684,0.996254814647164,8.3881948245614
"1232",2014-12-02,1466,1921.5375,455.5375,28,1.31073499317872,1409018.23,34105.7059,38705.7059,1.01190942469158,8.48809339912281
"1233",2014-12-03,1334,1210.255,-123.745,33,0.907237631184408,1410352.23,33981.9609,38581.9609,0.996802926154617,8.4609563377193
"1234",2014-12-04,379,536.55,157.55,16,1.41569920844327,1410731.23,34139.5109,38739.5109,1.00408351458363,8.49550677631579
"1235",2014-12-05,635,415.725,-219.275,26,0.654685039370079,1411366.23,33920.2359,38520.2359,0.994339758171805,8.44742015350877
"1236",2014-12-06,3321,4282.6475,961.6475,78,1.28956564287865,1414687.23,34881.8834,39481.8834,1.02496473548336,8.65830776315789
"1237",2014-12-07,2948,3017.4475,69.4475,71,1.02355749660787,1417635.23,34951.3309,39551.3309,1.00175897130581,8.67353747807018
"1238",2014-12-08,386,248.53,-137.47,9,0.643860103626943,1418021.23,34813.8609,39413.8609,0.996524263612076,8.64339054824561
"1239",2014-12-10,578,775.595,197.595,6,1.3418598615917,1418599.23,35011.4559,39611.4559,1.00501333783314,8.68672278508772
"1240",2014-12-11,846,1504.2125,658.2125,17,1.77802895981087,1419445.23,35669.6684,40269.6684,1.01661672071993,8.83106763157895
"1241",2014-12-12,1828,720.435,-1107.565,46,0.394111050328228,1421273.23,34562.1034,39162.1034,0.972496296989622,8.58818057017544
"1242",2014-12-13,5332,5065.9875,-266.0125,90,0.950110183795949,1426605.23,34296.0909,38896.0909,0.993207400090773,8.52984449561404
"1243",2014-12-14,2087,2338.0025,251.0025,40,1.12026952563488,1428692.23,34547.0934,39147.0934,1.00645315491074,8.58488890350877
"1244",2014-12-15,250,307.8425,57.8425,8,1.23137,1428942.23,34604.9359,39204.9359,1.00147756819156,8.5975736622807
"1245",2014-12-16,1630,566.82,-1063.18,29,0.347742331288344,1430572.23,33541.7559,38141.7559,0.972881475875592,8.36442015350877
"1246",2014-12-17,1323,1176.005,-146.995,32,0.888892668178383,1431895.23,33394.7609,37994.7609,0.996146087233494,8.33218440789474
"1247",2014-12-18,450,527.515,77.515,14,1.17225555555556,1432345.23,33472.2759,38072.2759,1.00204014969864,8.34918331140351
"1248",2014-12-19,1203,1195.9,-7.1,38,0.994098088113051,1433548.23,33465.1759,38065.1759,0.999813512593294,8.34762629385965
"1249",2014-12-20,2596,1839.12,-756.88,55,0.7084437596302,1436144.23,32708.2959,37308.2959,0.980116209051854,8.1816438377193
"1250",2014-12-21,2345,3215.9425,870.9425,38,1.37140405117271,1438489.23,33579.2384,38179.2384,1.02334447283077,8.37264
"1251",2014-12-22,612,857.23,245.23,12,1.40070261437909,1439101.23,33824.4684,38424.4684,1.00642312445918,8.42641850877193
"1252",2014-12-26,1950,1995.255,45.255,34,1.02320769230769,1441051.23,33869.7234,38469.7234,1.0011777651555,8.43634285087719
"1253",2014-12-27,434,568.395,134.395,20,1.30966589861751,1441485.23,34004.1184,38604.1184,1.0034935265482,8.46581543859649
"1254",2014-12-28,1746,2178.1775,432.1775,35,1.24752434135166,1443231.23,34436.2959,39036.2959,1.01119511383532,8.56059120614035
"1255",2014-12-29,183,265.76,82.76,10,1.45224043715847,1443414.23,34519.0559,39119.0559,1.00212007820137,8.57874032894737
